Ind	Gene	N	Df	Dist	LogP	Pval	BF	FDR	Y
Samp416	ENSG00000149016.15	762	19	23.7048114710259	-1.57156360288174	0.2077201364979	1	NA	control
Samp417	ENSG00000149016.15	762	11	13.8482795940149	-1.42087423041101	0.241502795494237	1	NA	control
Samp418	ENSG00000149016.15	762	14	20.6837744399271	-2.2071383242575	0.110015025808701	1	NA	control
Samp419	ENSG00000149016.15	762	11	7.02277560388276	-0.226604411762442	0.79723609714119	1	NA	control
Samp420	ENSG00000149016.15	762	13	28.5439849538518	-4.88052894159955	0.007592996713382	1	NA	control
Samp421	ENSG00000149016.15	762	15	28.2201851823529	-3.90055367670423	0.0202307070730742	1	NA	control
Samp422	ENSG00000149016.15	762	15	21.5731202566281	-2.12447703044663	0.119495444407927	1	NA	control
Samp423	ENSG00000149016.15	762	13	10.1949316126747	-0.388723470438626	0.67792170948947	1	NA	control
Samp426	ENSG00000149016.15	762	18	35.7185024768601	-4.8710456394487	0.00766534590786688	1	NA	control
Samp427	ENSG00000149016.15	762	16	34.8942410033629	-5.49461369130343	0.00410884344095013	1	NA	control
Samp429	ENSG00000149016.15	762	11	2.669548104481	-0.00560354406896146	0.9944121265002	1	NA	control
Samp430	ENSG00000149016.15	762	16	18.6690762242733	-1.25107611626319	0.286196650219348	1	NA	control
Samp432	ENSG00000149016.15	762	11	8.30439419077642	-0.377161978620077	0.685804979154611	1	NA	control
Samp434	ENSG00000149016.15	762	13	26.7749981695317	-4.31595508382912	0.0133537894053059	1	NA	control
Samp435	ENSG00000149016.15	762	15	23.5828258816863	-2.62382396391699	0.0725249989163083	1	NA	control
Samp438	ENSG00000149016.15	762	16	29.0919087991743	-3.75828508238629	0.023323704329029	1	NA	control
Samp439	ENSG00000149016.15	762	18	19.7033783262495	-1.05049540131433	0.349764432424515	1	NA	control
Samp441	ENSG00000149016.15	762	15	17.4085920047472	-1.22067469647476	0.295031043352686	1	NA	control
Samp442	ENSG00000149016.15	762	13	25.0977083882949	-3.79821952297214	0.0224106379813794	1	NA	control
Samp443	ENSG00000149016.15	762	13	31.2395142426884	-5.77312870991543	0.00311001195136598	1	NA	control
Samp444	ENSG00000149016.15	762	15	26.0870555257243	-3.29366567211753	0.0371175389864829	1	NA	control
Samp447	ENSG00000149016.15	762	14	19.6523265364157	-1.95553088739689	0.141489341843446	1	NA	control
Samp448	ENSG00000149016.15	762	17	32.1068207843993	-4.22710483775436	0.0145945831278259	1	NA	control
Samp449	ENSG00000149016.15	762	17	19.5874644296343	-1.2178300691879	0.295871491523242	1	NA	control
Samp450	ENSG00000149016.15	762	16	25.9454194287416	-2.90404526094995	0.0548010863702546	1	NA	control
Samp452	ENSG00000149016.15	762	11	7.94363850095584	-0.330807335047611	0.718343555335935	1	NA	control
Samp454	ENSG00000149016.15	762	18	9.52324366463667	-0.0551297672577657	0.946362333140161	1	NA	control
Samp455	ENSG00000149016.15	762	14	25.5659930890152	-3.52764584713191	0.0293739853869836	1	NA	control
Samp456	ENSG00000149016.15	762	12	19.0799609032073	-2.44625979351772	0.0866169466709185	1	NA	control
Samp458	ENSG00000149016.15	762	13	22.8197949232315	-3.12606058110904	0.0438903596437245	1	NA	control
Samp459	ENSG00000149016.15	762	14	21.0223087712117	-2.29201930290188	0.101062180515963	1	NA	control
Samp460	ENSG00000149016.15	762	15	33.3223034935239	-5.46440063768222	0.00423487851312718	1	NA	control
Samp462	ENSG00000149016.15	762	18	23.784362021134	-1.81880099753755	0.162220136719462	1	NA	control
Samp463	ENSG00000149016.15	762	17	19.2054658376661	-1.14927343646027	0.316866909706682	1	NA	control
Samp464	ENSG00000149016.15	762	16	33.2741052901292	-4.99142164924884	0.00679599609857801	1	NA	control
Samp465	ENSG00000149016.15	762	14	19.1005564771323	-1.82546673981189	0.161142414994465	1	NA	control
Samp466	ENSG00000149016.15	762	15	24.5970857730377	-2.88915621279611	0.0556231268985795	1	NA	control
Samp471	ENSG00000149016.15	762	17	24.2083822394014	-2.17258570475112	0.113882768663852	1	NA	control
Samp473	ENSG00000149016.15	762	20	25.3626476314756	-1.67180479805272	0.1879076241051	1	NA	control
Samp474	ENSG00000149016.15	762	11	7.11362163737277	-0.235964221159787	0.789808931874854	1	NA	control
Samp475	ENSG00000149016.15	762	10	11.2294698332406	-1.07903917511187	0.339921974282751	1	NA	control
Samp476	ENSG00000149016.15	762	16	25.3495442040273	-2.75050433672572	0.0638956281673401	1	NA	control
Samp477	ENSG00000149016.15	762	12	14.8196856089818	-1.38052780611352	0.251445803397545	1	NA	control
Samp478	ENSG00000149016.15	762	21	35.7690403349345	-3.76328180272507	0.023207452980843	1	NA	control
Samp479	ENSG00000149016.15	762	18	26.3891063155596	-2.39482896227775	0.0911882742235863	1	NA	control
Samp480	ENSG00000149016.15	762	13	14.9122815790926	-1.16199682472709	0.312860828492364	1	NA	control
Samp481	ENSG00000149016.15	762	14	19.8594084968093	-2.00517573651077	0.134636633044257	1	NA	control
Samp482	ENSG00000149016.15	762	14	19.7103646696701	-1.96939957984039	0.139540614065353	1	NA	control
Samp483	ENSG00000149016.15	762	11	13.7967699513264	-1.40877008843095	0.244443742533252	1	NA	control
Samp484	ENSG00000149016.15	762	16	21.5409314715956	-1.84110338642598	0.158642285756257	1	NA	control
Samp485	ENSG00000149016.15	762	19	21.7199266417256	-1.20926676751181	0.298416007542534	1	NA	control
Samp486	ENSG00000149016.15	762	14	16.6244191259484	-1.28465722474284	0.27674542886129	1	NA	control
Samp487	ENSG00000149016.15	762	16	26.0132216853177	-2.92169227136272	0.0538424940494782	1	NA	control
Samp489	ENSG00000149016.15	762	17	18.8766338335756	-1.09165929120286	0.335659075224153	1	NA	control
Samp490	ENSG00000149016.15	762	20	28.8153535092568	-2.39186164586553	0.0914592605385267	1	NA	control
Samp491	ENSG00000149016.15	762	19	20.969914190086	-1.08333257544417	0.338465681626117	1	NA	control
Samp492	ENSG00000149016.15	762	19	25.9944703247883	-2.03758454578297	0.130343168903043	1	NA	control
Samp493	ENSG00000149016.15	762	15	28.2391752300373	-3.90609293317295	0.0201189537988234	1	NA	control
Samp494	ENSG00000149016.15	762	14	27.3024161548872	-4.04087203634904	0.0175821334690573	1	NA	control
Samp496	ENSG00000149016.15	762	11	22.9450486126914	-4.01776307894673	0.0179931692549198	1	NA	control
Samp497	ENSG00000149016.15	762	18	24.892674202117	-2.05649724701536	0.127901192466114	1	NA	control
Samp500	ENSG00000149016.15	762	15	21.9379150100343	-2.21235863653812	0.109442209459379	1	NA	control
Samp501	ENSG00000149016.15	762	16	34.2810976071981	-5.30265139581464	0.00497837674542332	1	NA	control
Samp503	ENSG00000149016.15	762	18	20.1026229099329	-1.11757554812731	0.327071803988478	1	NA	control
Samp505	ENSG00000149016.15	762	15	20.3142952541292	-1.83130361785641	0.160204586029574	1	NA	control
Samp506	ENSG00000149016.15	762	14	30.4306479060056	-5.01245512927179	0.00665454546480312	1	NA	control
Samp507	ENSG00000149016.15	762	15	14.8273024474792	-0.768027908752839	0.463927073284945	1	NA	control
Samp508	ENSG00000149016.15	762	17	10.8489616418427	-0.145827210495088	0.864307033467323	1	NA	control
Samp509	ENSG00000149016.15	762	14	20.180480630097	-2.08302236962582	0.124553196946603	1	NA	control
Samp510	ENSG00000149016.15	762	12	10.0025579500491	-0.484936594709196	0.615736236461742	1	NA	control
Samp511	ENSG00000149016.15	762	11	13.7548785220641	-1.39895400194049	0.24685503883676	1	NA	control
Samp512	ENSG00000149016.15	762	12	29.7550901011984	-5.79609293686443	0.00303940673106372	1	NA	control
Samp514	ENSG00000149016.15	762	13	27.0173463840467	-4.39222078426719	0.0123732204329361	1	NA	control
Samp515	ENSG00000149016.15	762	12	5.58182194150099	-0.0664822294833697	0.935679543217475	1	NA	control
Samp516	ENSG00000149016.15	762	16	35.3813945127833	-5.64841219796508	0.00352310633158562	1	NA	control
Samp518	ENSG00000149016.15	762	15	30.5229090668337	-4.58836020213301	0.0101695206665371	1	NA	control
Samp519	ENSG00000149016.15	762	16	21.2227496713663	-1.77133134425965	0.170106367867237	1	NA	control
Samp521	ENSG00000149016.15	762	13	10.533233457585	-0.431004244636377	0.649856152365831	1	NA	control
Samp522	ENSG00000149016.15	762	14	17.6950892794638	-1.50948945974296	0.221022790191451	1	NA	control
Samp523	ENSG00000149016.15	762	14	25.5500149508844	-3.52301854914012	0.0295102225324195	1	NA	control
Samp524	ENSG00000149016.15	762	15	18.045755696515	-1.34604460745037	0.260267688241624	1	NA	control
Samp525	ENSG00000149016.15	762	14	21.2399519023814	-2.34716762752665	0.0956396661084664	1	NA	control
Samp526	ENSG00000149016.15	762	11	6.25442040016023	-0.155647822868883	0.855860551815374	1	NA	control
Samp527	ENSG00000149016.15	762	15	10.7813405100242	-0.264049999207379	0.767935142548356	1	NA	control
Samp528	ENSG00000149016.15	762	14	16.3755515517296	-1.23449481095956	0.290981726021467	1	NA	control
Samp529	ENSG00000149016.15	762	14	23.2693672191999	-2.88195079149971	0.056025362359411	1	NA	control
Samp530	ENSG00000149016.15	762	16	23.4186355010719	-2.27308976549667	0.102993462308842	1	NA	control
Samp531	ENSG00000149016.15	762	14	29.3563198508638	-4.67247027080578	0.00934914605558651	1	NA	control
Samp532	ENSG00000149016.15	762	18	31.7215847928144	-3.74163615844703	0.0237152694325203	1	NA	control
Samp533	ENSG00000149016.15	762	18	29.8709586875542	-3.25139646155929	0.0387200989302866	1	NA	control
Samp534	ENSG00000149016.15	762	19	33.5149825416378	-3.86560002606108	0.0209503479101723	1	NA	control
Samp535	ENSG00000149016.15	762	16	21.2014645048727	-1.76670096702917	0.170895850911357	1	NA	control
Samp536	ENSG00000149016.15	762	19	15.707087968631	-0.390493146745685	0.676723068418318	1	NA	control
Samp540	ENSG00000149016.15	762	18	28.4899018681121	-2.90077217902636	0.0549807486797804	1	NA	control
Samp541	ENSG00000149016.15	762	19	19.1686468132113	-0.807287982550102	0.446066166515334	1	NA	control
Samp542	ENSG00000149016.15	762	18	29.0336309086148	-3.03718800202947	0.0479695904069626	1	NA	control
Samp544	ENSG00000149016.15	762	14	23.1638867054538	-2.85328374093366	0.05765468663586	1	NA	control
Samp545	ENSG00000149016.15	762	15	12.809277099637	-0.482843284116082	0.617026513652386	1	NA	control
Samp546	ENSG00000149016.15	762	14	22.4798162633315	-2.66962409583902	0.0692782624024161	1	NA	control
Samp548	ENSG00000149016.15	762	10	13.739746730745	-1.68633547787344	0.185196940316928	1	NA	control
Samp549	ENSG00000149016.15	762	13	16.9044993718213	-1.59107415858681	0.203706680891571	1	NA	control
Samp550	ENSG00000149016.15	762	14	24.6629887649141	-3.26901395334519	0.0380439216681242	1	NA	control
Samp551	ENSG00000149016.15	762	18	21.6111509052548	-1.38746648400712	0.249707140945122	1	NA	control
Samp552	ENSG00000149016.15	762	12	17.0479439962496	-1.91187700005104	0.1478027003923	1	NA	control
Samp553	ENSG00000149016.15	762	15	24.9121558324863	-2.97327287282026	0.0511356755951689	1	NA	control
Samp556	ENSG00000149016.15	762	17	30.6752678614098	-3.8227881576314	0.0218667478811221	1	NA	control
Samp557	ENSG00000149016.15	762	15	22.8769609158539	-2.4442941505173	0.0867873721087714	1	NA	control
Samp558	ENSG00000149016.15	762	12	16.8702003176967	-1.86726657399183	0.154545523742328	1	NA	control
Samp560	ENSG00000149016.15	762	16	20.9820090875735	-1.71923511252585	0.179203165760012	1	NA	control
Samp561	ENSG00000149016.15	762	14	16.581146373392	-1.27587670353857	0.279186097457997	1	NA	control
Samp562	ENSG00000149016.15	762	16	15.2337409672797	-0.678080863333956	0.50759019316525	1	NA	control
Samp563	ENSG00000149016.15	762	17	27.2223837784931	-2.90249822373113	0.0548859313027135	1	NA	control
Samp565	ENSG00000149016.15	762	16	28.2869921407498	-3.53318515723578	0.0292117235970276	1	NA	control
Samp566	ENSG00000149016.15	762	13	13.7486972529007	-0.937062299831343	0.391777070043301	1	NA	control
Samp568	ENSG00000149016.15	762	13	26.2481541435219	-4.15140015661089	0.0157423592782717	1	NA	control
Samp570	ENSG00000149016.15	762	15	32.9874114970969	-5.35748785898194	0.00471273029242967	1	NA	control
Samp572	ENSG00000149016.15	762	16	18.8787410472248	-1.29097897445449	0.275001431890523	1	NA	control
Samp575	ENSG00000149016.15	762	14	13.2647208840657	-0.681627082297707	0.505793355070134	1	NA	control
Samp576	ENSG00000149016.15	762	15	30.6913481188226	-4.63988997541672	0.00965876027015206	1	NA	control
Samp579	ENSG00000149016.15	762	13	17.9293278116428	-1.83119911733869	0.160221328366531	1	NA	control
Samp580	ENSG00000149016.15	762	11	8.39557213751691	-0.389357853271331	0.677491783978152	1	NA	control
Samp581	ENSG00000149016.15	762	18	31.9202848221345	-3.79558158143212	0.0224698339777104	1	NA	control
Samp582	ENSG00000149016.15	762	17	22.3977454189705	-1.77253035730638	0.169902530339181	1	NA	control
Samp583	ENSG00000149016.15	762	14	13.7868553896066	-0.764195654720579	0.46570837069427	1	NA	control
Samp584	ENSG00000149016.15	762	13	17.8823661478972	-1.81992905117736	0.162037246877954	1	NA	control
Samp585	ENSG00000149016.15	762	11	16.1012680822536	-1.98476585468057	0.137412784910904	1	NA	control
Samp586	ENSG00000149016.15	762	14	10.3646632300388	-0.307794867886689	0.735066088204732	1	NA	control
Samp587	ENSG00000149016.15	762	18	28.7879849986328	-2.97529141811844	0.0510325600243643	1	NA	control
Samp588	ENSG00000149016.15	762	18	23.8797153999357	-1.83879991784381	0.159008134476051	1	NA	control
Samp589	ENSG00000149016.15	762	17	24.8217495097925	-2.3149500680218	0.0987711157162025	1	NA	control
Samp590	ENSG00000149016.15	762	17	19.6505162220971	-1.22931163063463	0.292493852204721	1	NA	control
Samp591	ENSG00000149016.15	762	13	19.2436839188371	-2.15641033096574	0.11573984396762	1	NA	control
Samp592	ENSG00000149016.15	762	15	12.6335619760008	-0.461118313824805	0.630578066881483	1	NA	control
Samp593	ENSG00000149016.15	762	16	12.2816610845226	-0.322447683744211	0.724373827342069	1	NA	control
Samp594	ENSG00000149016.15	762	14	14.0694587439398	-0.810694487361898	0.444549225173627	1	NA	control
Samp595	ENSG00000149016.15	762	20	27.6734218316784	-2.14252307091205	0.117358365683642	1	NA	control
Samp596	ENSG00000149016.15	762	14	17.1792880465395	-1.39938186077655	0.24674944231898	1	NA	control
Samp597	ENSG00000149016.15	762	15	19.6676190391498	-1.6870895915383	0.185057333419895	1	NA	control
Samp598	ENSG00000149016.15	762	11	12.233930306084	-1.0603954108276	0.346318845031934	1	NA	control
Samp599	ENSG00000149016.15	762	17	17.4671451157989	-0.859966230549081	0.423176372510203	1	NA	control
Samp600	ENSG00000149016.15	762	18	34.3795682651866	-4.48273516561721	0.0113024567474305	1	NA	control
Samp603	ENSG00000149016.15	762	16	14.8557979024386	-0.625069105410422	0.535224440336346	1	NA	control
Samp604	ENSG00000149016.15	762	14	16.8126292942109	-1.32312994111857	0.266300491335586	1	NA	control
Samp605	ENSG00000149016.15	762	10	10.1103511637373	-0.841958679677061	0.430865768372816	1	NA	control
Samp606	ENSG00000149016.15	762	20	24.0814570106904	-1.43191093224618	0.238852055766909	1	NA	control
Samp607	ENSG00000149016.15	762	9	20.9289013385244	-4.34512572897576	0.0129698774558429	1	NA	control
Samp608	ENSG00000149016.15	762	13	13.4003072928917	-0.873739619747007	0.417387755580311	1	NA	control
Samp609	ENSG00000149016.15	762	22	25.4642634610025	-1.28955786693813	0.27539251631308	1	NA	control
Samp611	ENSG00000149016.15	762	15	11.7536754935324	-0.360152247172372	0.697570114908535	1	NA	control
Samp612	ENSG00000149016.15	762	14	12.0051575414406	-0.50105918401785	0.605888572235955	1	NA	control
Samp613	ENSG00000149016.15	762	16	12.605628372008	-0.354756153797848	0.70134444253767	1	NA	control
Samp616	ENSG00000149016.15	762	19	26.2955062896869	-2.10239561920025	0.122163420390027	1	NA	control
Samp617	ENSG00000149016.15	762	15	21.5309389644551	-2.11439772960574	0.120705965295046	1	NA	control
Samp618	ENSG00000149016.15	762	15	22.7080764141914	-2.40198916288825	0.0905376798594816	1	NA	control
Samp619	ENSG00000149016.15	762	14	11.0950988824863	-0.387797805753684	0.678549528205077	1	NA	control
Samp620	ENSG00000149016.15	762	16	14.1136199046253	-0.52720970869112	0.590249642500672	1	NA	control
Samp621	ENSG00000149016.15	762	16	33.4186776635467	-5.0357880880065	0.00650107267998252	1	NA	control
Samp622	ENSG00000149016.15	762	15	25.7868045675986	-3.21080401160759	0.040324179126979	1	NA	control
Samp623	ENSG00000149016.15	762	16	23.8972858267237	-2.38844789627196	0.0917720130777188	1	NA	control
Samp624	ENSG00000149016.15	762	19	21.5944363115211	-1.18776225747971	0.304902795186069	1	NA	control
Samp626	ENSG00000149016.15	762	17	30.2074117766486	-3.69339069786328	0.0248874729156588	1	NA	control
Samp628	ENSG00000149016.15	762	13	17.5772470832515	-1.74731812172057	0.174240609505988	1	NA	control
Samp629	ENSG00000149016.15	762	16	21.9049544696381	-1.92218468125436	0.146287022258997	1	NA	control
Samp630	ENSG00000149016.15	762	15	26.2199580391509	-3.33055337029371	0.0357733037058392	1	NA	control
Samp631	ENSG00000149016.15	762	17	22.3129073717658	-1.75456251185502	0.172982903709679	1	NA	control
Samp632	ENSG00000149016.15	762	14	17.357335805603	-1.43701928725452	0.237635025828632	1	NA	control
Samp635	ENSG00000149016.15	762	12	15.8384981750418	-1.61572950102061	0.198745632402873	1	NA	control
Samp636	ENSG00000149016.15	762	14	31.8541981841061	-5.47228330860811	0.00420162758463523	1	NA	control
Samp637	ENSG00000149016.15	762	16	24.7201886007927	-2.59143450118639	0.0749125008998073	1	NA	control
Samp638	ENSG00000149016.15	762	20	21.8804930227932	-1.05834265217668	0.347030484198884	1	NA	control
Samp640	ENSG00000149016.15	762	15	33.2735599560073	-5.44880549388932	0.0043014397192597	1	NA	control
Samp642	ENSG00000149016.15	762	11	9.70128444003133	-0.584400192948256	0.557440118071266	1	NA	control
Samp643	ENSG00000149016.15	762	11	12.184986428404	-1.05010701818057	0.349900301413762	1	NA	control
Samp644	ENSG00000149016.15	762	11	16.4119438978367	-2.06740670778363	0.126513442987647	1	NA	control
Samp645	ENSG00000149016.15	762	18	16.9925472650331	-0.646993811217632	0.523617506193026	1	NA	control
Samp646	ENSG00000149016.15	762	15	19.9451016103774	-1.74841961802141	0.174048789782914	1	NA	control
Samp647	ENSG00000149016.15	762	15	27.1152261145897	-3.58230808482399	0.0278114329725377	1	NA	control
Samp648	ENSG00000149016.15	762	18	37.439251777149	-5.38353866911701	0.00459154518881809	1	NA	control
Samp649	ENSG00000149016.15	762	16	23.8874694654318	-2.38606171583476	0.0919912591363053	1	NA	control
Samp650	ENSG00000149016.15	762	14	9.45217051723859	-0.221843887283449	0.801040407168047	1	NA	control
Samp651	ENSG00000149016.15	762	17	25.7502436367202	-2.53663005453276	0.0791326235850531	1	NA	control
Samp652	ENSG00000149016.15	762	16	29.6566971430787	-3.91874550297609	0.0198660009577971	1	NA	control
